,,,,,,,,"* this is necessary because often, the values of some cells are extremely similar",,,,,,,,,,,,,,,,,,,,,,,,
P(Xi|Zj) from Matt,,,,,,,,"Rounded to 3 significant figures, in scientific notation",,,,,,,,,cells containing max value of each row are marked with 1,,,,,,,,,normalises each row to sum to 1,,,,,,
1875491185,10932434.96,119670334.4,381800.9926,12002454.53,94983467.94,12371143.33,,1880000000,10900000,120000000,382000,12000000,95000000,12400000,1880000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1836492271,1836492266,3.35048E+11,1068951512,16857096555,1836492268,34636244068,,1840000000,1840000000,3.35E+11,1070000000,16900000000,1840000000,34600000000,3.35E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
0.795736989,6.743307517,0.024731466,7.49438E-05,0.004771424,0.115138712,0.392622426,,0.796,6.74,0.0247,0.0000749,0.00477,0.115,0.393,6.74,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.1355E+11,12370729451,7200525789,2.25691E+12,12370729478,12370729435,7200525789,,1.14E+11,12400000000,7200000000,2.26E+12,12400000000,12400000000,7200000000,2.26E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
283.5168643,2222.097014,9.046827962,0.02886336,1.359553214,21.39586805,0.935232663,,284,2220,9.05,0.0289,1.36,21.4,0.935,2220,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
44904555293,4892115860,2847512447,8.92514E+11,4892115865,4892115809,2847512447,,44900000000,4890000000,2850000000,8.93E+11,4890000000,4890000000,2850000000,8.93E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
7.98257E+11,7.98257E+11,1.44475E+12,1.44475E+12,7.98257E+11,7.98257E+11,1.44475E+12,,7.98E+11,7.98E+11,1.44E+12,1.44E+12,7.98E+11,7.98E+11,1.44E+12,1.44E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
3926061859,451883013.5,496111376.9,15781423.31,496111375.8,3926061859,451883015.4,,3930000000,452000000,496000000,15800000,496000000,3930000000,452000000,3930000000,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
7614736410,829585598.4,482869868.6,1.51349E+11,829585599.2,829585597.6,482869868.6,,7610000000,830000000,483000000,1.51E+11,830000000,830000000,483000000,1.51E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
543497586,3168104.518,34679202.11,110641.9053,3478184.877,27525208.35,3585027,,543000000,3170000,34700000,111000,3480000,27500000,3590000,543000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
7284986.827,42464.95271,464836.5274,1483.032937,46621.2392,368945.1159,48053.34032,,7280000,42500,465000,1480,46600,369000,48100,7280000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
18821060.4,18821060.34,3433700729,10955015.32,172757836.9,18821060.37,354965197.4,,18800000,18800000,3430000000,11000000,173000000,18800000,355000000,3430000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
384370526.3,2240536.141,24525708.14,78247.79433,2459830.152,19466284.81,2535390.681,,384000000,2240000,24500000,78200,2460000,19500000,2540000,384000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
87337.26576,721220.0307,2739.059786,2739.05979,87337.2659,721220.0318,2739.059783,,87300,721000,2740,2740,87300,721000,2740,721000,,0,1,0,0,0,1,0,2,,0,0.5,0,0,0,0.5,0
107550250,626921.6986,6862508.599,21894.42027,688282.0864,5446837.504,709424.587,,108000000,627000,6860000,21900,688000,5450000,709000,108000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4.10948E+12,4.10948E+12,7.43768E+12,7.43768E+12,4.10948E+12,4.10948E+12,7.43768E+12,,4.11E+12,4.11E+12,7.44E+12,7.44E+12,4.11E+12,4.11E+12,7.44E+12,7.44E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
379877309.3,379877307.3,3486880171,221111969.7,3486880165,379877309.3,379877308,,380000000,380000000,3490000000,221000000,3490000000,380000000,380000000,3490000000,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
379948075.4,379948074.4,69317453778,221153160.4,3487529730,379948074.9,7165820671,,380000000,380000000,69300000000,221000000,3490000000,380000000,7170000000,69300000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
323.3670094,2534.427247,10.31841866,0.032920293,1.550647266,24.40319655,1.066685716,,323,2530,10.3,0.0329,1.55,24.4,1.07,2530,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
8403711.065,8403710.662,1533166928,4891476.721,77137357.96,8403711.053,158493982.8,,8400000,8400000,1530000000,4890000,77100000,8400000,158000000,1530000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
49582331.13,289020.6119,3163722.759,10093.66687,317308.7028,2511076.457,327055.7228,,49600000,289000,3160000,10100,317000,2510000,327000,49600000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
16727422.39,132375305.7,532103.3672,166780571.9,2613809797,15236171.6,532103.3672,,16700000,132000000,532000,167000000,2610000000,15200000,532000,2610000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
62598.22708,495381.7304,1991.264801,624134.9005,9781534.497,57017.59126,1991.264801,,62600,495000,1990,624000,9780000,57000,1990,9780000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
793911.9108,6222378.66,25333.18253,80.82399271,3807.059147,59913.31146,2618.864851,,794000,6220000,25300,80.8,3810,59900,2620,6220000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
5.27454E+12,5.27454E+12,9.54628E+12,9.54628E+12,5.27454E+12,5.27454E+12,9.54628E+12,,5.27E+12,5.27E+12,9.55E+12,9.55E+12,5.27E+12,5.27E+12,9.55E+12,9.55E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
2.01417E+11,23182746099,25451773425,809627090.5,25451773387,2.01417E+11,23182746163,,2.01E+11,23200000000,25500000000,810000000,25500000000,2.01E+11,23200000000,2.01E+11,,1,0,0,0,0,1,0,2,,0.5,0,0,0,0,0.5,0
14653710210,1596444879,929229160.7,14653710390,1596444879,1596444876,929229160.7,,14700000000,1600000000,929000000,14700000000,1600000000,1600000000,929000000,14700000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
7219303.835,57131190.33,229647.8077,75577801.25,57131190.48,6575702.418,229647.8077,,7220000,57100000,230000,75600000,57100000,6580000,230000,75600000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
5986033942,34893220.04,381953639.3,1218600.076,38308417.97,303160189.5,39485167.65,,5990000000,34900000,382000000,1220000,38300000,303000000,39500000,5990000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
359878110.5,2097767.279,22962909.22,73261.77851,2303087.689,18225876.64,2373833.438,,360000000,2100000,23000000,73300,2300000,18200000,2370000,360000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
82136093021,8948296606,5208459270,1.63252E+12,8948296617,8948296587,5208459270,,82100000000,8950000000,5210000000,1.63E+12,8950000000,8950000000,5210000000,1.63E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
207537253.6,1209756.432,13242425.63,42249.16121,1328162.174,10510637.55,1368960.372,,208000000,1210000,13200000,42200,1330000,10500000,1370000,208000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
533942991.6,3112409.731,34069547.68,108696.8394,3417038.977,27041319.85,3522002.839,,534000000,3110000,34100000,109000,3420000,27000000,3520000,534000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
24507570.92,142857.2027,1563765.925,4989.100976,156839.4498,1241175.696,161657.2101,,24500000,143000,1560000,4990,157000,1240000,162000,24500000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
23969535342,2611355177,1519969406,4.76414E+11,2611355183,2611355174,1519969406,,24000000000,2610000000,1520000000,4.76E+11,2610000000,2610000000,1520000000,4.76E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
27957.67517,439981.843,593.5423766,27957.67523,439981.843,2330334.535,593.5423766,,28000,440000,594,28000,440000,2330000,594,2330000,,0,0,0,0,0,1,0,1,,0,0,0,0,0,1,0
413183.9289,3238377.995,13184.41473,42.06408092,1981.347848,31181.31506,1362.96339,,413000,3240000,13200,42.1,1980,31200,1360,3240000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
941662147.5,5489047.485,60085072.64,191697.8045,6026291.78,47690086.26,6211406.104,,942000000,5490000,60100000,192000,6030000,47700000,6210000,942000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
193916305,193916304.4,35377951247,112871222.2,1779950793,193916304.6,3657261491,,194000000,194000000,35400000000,113000000,1780000000,194000000,3660000000,35400000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
2.51055E+12,2.51055E+12,4.5438E+12,4.5438E+12,2.51055E+12,2.51055E+12,4.5438E+12,,2.51E+12,2.51E+12,4.54E+12,4.54E+12,2.51E+12,2.51E+12,4.54E+12,4.54E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
18487962993,18487962990,33461007503,33461006880,18487963021,18487962990,33461006875,,18500000000,18500000000,33500000000,33500000000,18500000000,18500000000,33500000000,33500000000,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
219420426.5,1279024.692,14000660.75,44668.26467,1404210.115,11112455.88,1447344.337,,219000000,1280000,14000000,44700,1400000,11100000,1450000,219000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
298258660.2,169341236.7,18389245.91,18389245.86,298258659.3,169341236.7,18389245.84,,298000000,169000000,18400000,18400000,298000000,169000000,18400000,298000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
45315545.76,358612288.5,1441498.512,451818126.1,7080960515,41275661.93,1441498.512,,45300000,359000000,1440000,452000000,7080000000,41300000,1440000,7080000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
898092.1131,898091.9333,163847205.1,522744.6623,8243551.892,898091.9365,16938009.51,,898000,898000,164000000,523000,8240000,898000,16900000,164000000,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
23878786.47,126472402.5,1517324.787,32212.85582,1517324.785,23878786.47,126472402.9,,23900000,126000000,1520000,32200,1520000,23900000,126000000,126000000,,0,1,0,0,0,0,1,2,,0,0.5,0,0,0,0,0.5
12219399475,96700298679,388702063.9,12219399488,96700298679,11130039200,388702063.9,,12200000000,96700000000,389000000,12200000000,96700000000,11100000000,389000000,96700000000,,0,1,0,0,1,0,0,2,,0,0.5,0,0,0.5,0,0
1687264516,957972050.5,104028905.9,104028905.9,1687264515,957972050.5,104028905.7,,1690000000,958000000,104000000,104000000,1690000000,958000000,104000000,1690000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
44066358.42,256867.4281,2811762.534,8970.758977,282008.504,2231722.322,290671.1801,,44100000,257000,2810000,8970,282000,2230000,291000,44100000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2.244702997,35.24879988,0.04770582,0.000151768,0.009662584,0.233166753,0.04770582,,2.24,35.2,0.0477,0.000152,0.00966,0.233,0.0477,35.2,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
8693434.834,46044198.69,4043314.577,11727.57933,552405.1295,8693434.827,914503663,,8690000,46000000,4040000,11700,552000,8690000,915000000,915000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
2096251200,12219268.24,133756470.9,426741.9625,13415237.52,106163766.7,13827323.88,,2100000000,12200000,134000000,427000,13400000,106000000,13800000,2100000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1921946925,1921946916,3.50639E+11,1118691375,17641481687,1921946918,36247918683,,1920000000,1920000000,3.51E+11,1120000000,17600000000,1920000000,36200000000,3.51E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
103429.491,818506.8928,3290.117214,1031242.479,16161784.7,94208.79452,3290.117214,,103000,819000,3290,1030000,16200000,94200,3290,16200000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
841204863,841204857.1,1.53469E+11,489632990,7721389135,841204857.9,15865123478,,841000000,841000000,1.53E+11,490000000,7720000000,841000000,15900000000,1.53E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
54122.19943,424189.1501,1727.002125,5.50989624,259.5330938,4084.382848,178.5320561,,54100,424000,1730,5.51,260,4080,179,424000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
276612652.7,1612404.181,17649951.6,56311.10729,1770219.35,14008932.29,1824596.564,,277000000,1610000,17600000,56300,1770000,14000000,1820000,277000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
6164950926,671639073.5,390935271.1,1.22533E+11,671639074.8,671639072.8,390935271.1,,6160000000,672000000,391000000,1.23E+11,672000000,672000000,391000000,1.23E+11,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
75485711.68,440014.1358,4816551.755,15366.91821,483080.8215,3822942.348,497919.9935,,75500000,440000,4820000,15400,483000,3820000,498000,75500000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
543960.6523,395148.5284,33122.70349,100.6453762,4740.707397,74606.53167,54351.97921,,544000,395000,33100,101,4740,74600,54400,544000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
168665755.6,983170.3925,10762133.96,34335.94005,1079398.868,8542006.764,1112555.609,,169000000,983000,10800000,34300,1080000,8540000,1110000,169000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1216464.002,9626695.038,38696.01522,12128740.29,190083412.1,1108016.159,38696.01522,,1220000,9630000,38700,12100000,190000000,1110000,38700,190000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
2642726663,2642726620,4.82137E+11,1538229515,24257492669,2642726655,49841823871,,2640000000,2640000000,4.82E+11,1540000000,24300000000,2640000000,49800000000,4.82E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
531595751.7,3098727.456,33919776.26,108219.0028,3402017.507,26922444.9,3506519.94,,532000000,3100000,33900000,108000,3400000,26900000,3510000,532000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
156108312.6,909971.7464,9960875.379,31779.57286,999035.8479,7906040.316,1029724.013,,156000000,910000,9960000,31800,999000,7910000,1030000,156000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
69108867.45,402842.8448,4409661.503,14068.75939,442271.3616,3499989.738,455856.9571,,69100000,403000,4410000,14100,442000,3500000,456000,69100000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
143880252.5,838693.0925,9180633.886,29290.25935,920780.7546,7286755.308,949065.0981,,144000000,839000,9180000,29300,921000,7290000,949000,144000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
44572279.95,259816.4981,2844044.104,9073.751378,285246.2159,2257344.506,294008.3474,,44600000,260000,2840000,9070,285000,2260000,294000,44600000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2.98543E+12,2.98543E+12,2.98543E+12,2.89618E+13,2.98543E+12,2.98543E+12,2.98543E+12,,2.99E+12,2.99E+12,2.99E+12,2.9E+13,2.99E+12,2.99E+12,2.99E+12,2.9E+13,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
2.37138E+11,2.37138E+11,4.29192E+11,4.29192E+11,2.37138E+11,2.37138E+11,4.29192E+11,,2.37E+11,2.37E+11,4.29E+11,4.29E+11,2.37E+11,2.37E+11,4.29E+11,4.29E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
334982183.9,1952646.305,21374363.3,68193.61845,2143762.905,16965032.83,2209614.549,,335000000,1950000,21400000,68200,2140000,17000000,2210000,335000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2215216663,12912730.42,141347355.3,450960.2218,14176572.78,112188722.9,14612045.67,,2220000000,12900000,141000000,451000,14200000,112000000,14600000,2220000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
2238641632,13049277,142842043.1,455728.9332,14326483.97,113375070.7,14766561.8,,2240000000,13000000,143000000,456000,14300000,113000000,14800000,2240000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
3918919.784,22843.79474,250056.3291,797.7896541,25079.64682,198472.0561,25850.03797,,3920000,22800,250000,798,25100,198000,25900,3920000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
56301130.08,298195186.3,26185642.88,75951.10356,3577531.05,56301130.03,5922583038,,56300000,298000000,26200000,76000,3580000,56300000,5920000000,5920000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
106249190,619337.683,6779491.259,21629.55845,679955.7805,5380945.864,700842.5146,,106000000,619000,6780000,21600,680000,5380000,701000,106000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4010685263,23378705.3,255911651.5,816470.7072,25666912.16,203119480.4,26455342.81,,4010000000,23400000,256000000,816000,25700000,203000000,26500000,4010000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
3708633353,404036155.4,235173905.3,3708634137,404036155.4,404036154,235173905.3,,3710000000,404000000,235000000,3710000000,404000000,404000000,235000000,3710000000,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
2633023751,286854129.6,166966755.5,52333461295,286854130,286854129.3,166966755.5,,2630000000,287000000,167000000,52300000000,287000000,287000000,167000000,52300000000,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
979592911.5,5710149.881,62505338.46,199419.5168,6269034.733,49611073.96,6461605.583,,980000000,5710000,62500000,199000,6270000,49600000,6460000,980000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1707783.155,9045159.663,794289.5511,2303.826117,108517.3102,1707783.136,179649811.8,,1710000,9050000,794000,2300,109000,1710000,180000000,180000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
187611556.2,21593769.59,248187877.6,754134.1642,23707274.71,187611555.7,407258494.5,,188000000,21600000,248000000,754000,23700000,188000000,407000000,407000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
433970.7349,3401297.049,13847.7074,44.18027624,2081.027169,32750.01101,1431.532503,,434000,3400000,13800,44.2,2080,32800,1430,3400000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
456806.1844,3580272.59,14576.37087,46.50503313,2190.530384,34473.30973,1506.859447,,457000,3580000,14600,46.5,2190,34500,1510,3580000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
623634623.4,3635231.668,39792543.16,126955.7117,3991032.467,31583715.09,4113628.138,,624000000,3640000,39800000,127000,3990000,31600000,4110000,624000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
130279208.8,759411.1796,8312785.795,26521.44229,833739.0719,6597936.129,859349.688,,130000000,759000,8310000,26500,834000,6600000,859000,130000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
5.99718E+11,5.99718E+11,5.81788E+12,5.99718E+11,5.99718E+11,5.99718E+11,5.81788E+12,,6E+11,6E+11,5.82E+12,6E+11,6E+11,6E+11,5.82E+12,5.82E+12,,0,0,1,0,0,0,1,2,,0,0,0.5,0,0,0,0.5
3866254.763,30596265.48,122986.5026,38548448.49,604136987.6,3521577.916,122986.5026,,3870000,30600000,123000,38500000,604000000,3520000,123000,604000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
203477354.2,1186090.864,12983373.75,41422.6718,1302180.31,10305025.64,1342180.404,,203000000,1190000,13000000,41400,1300000,10300000,1340000,203000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
17601466.73,102600.7975,1123104.937,3583.198646,112642.9204,891418.9338,116103.0612,,17600000,103000,1120000,3580,113000,891000,116000,17600000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
3191030610,1811759870,196744150.1,196744150.1,3191030610,1811759870,196744149.9,,3190000000,1810000000,197000000,197000000,3190000000,1810000000,197000000,3190000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
627991404.9,627991401.9,1.1457E+11,365529640.9,5764310525,627991404.2,11843917823,,628000000,628000000,1.15E+11,366000000,5760000000,628000000,11800000000,1.15E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
548301813.3,548301807.3,1.00032E+11,319145392.7,5032842594,548301812.6,10340972068,,548000000,548000000,1E+11,319000000,5030000000,548000000,10300000000,1E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
6.46021E+12,6.46021E+12,6.46021E+12,6.26707E+13,6.46021E+12,6.46021E+12,6.46021E+12,,6.46E+12,6.46E+12,6.46E+12,6.27E+13,6.46E+12,6.46E+12,6.46E+12,6.27E+13,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
2339207386,2339207364,4.26763E+11,1361562634,21471500372,2339207383,44117450811,,2340000000,2340000000,4.27E+11,1360000000,21500000000,2340000000,44100000000,4.27E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
910444.9095,661373.143,55438.56279,168.4534902,7934.678544,124871.4161,90970.7027,,910000,661000,55400,168,7930,125000,91000,910000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
889329609.1,102360315.7,1176477752,3574800.167,112378902.4,889329581.7,1930515551,,889000000,102000000,1180000000,3570000,112000000,889000000,1930000000,1930000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
47809790.59,278688.2866,3050621.445,9732.823939,305965.0946,2421306.881,315363.664,,47800000,279000,3050000,9730,306000,2420000,315000,47800000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
22864403.44,180941350.3,727322.2242,227969270.5,3572768134,20826040.45,727322.2242,,22900000,181000000,727000,228000000,3570000000,20800000,727000,3570000000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
5.6675E+11,61744423198,35939053915,5.6675E+11,61744423198,61744423133,35939053915,,5.67E+11,61700000000,35900000000,5.67E+11,61700000000,61700000000,35900000000,5.67E+11,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
33123178.33,193078.4828,2113505.976,6743.013493,211976.172,1677509.536,218487.61,,33100000,193000,2110000,6740,212000,1680000,218000,33100000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
4039114057,23544419.71,257725620.8,822258.0667,25848846,204559244.8,26642865.25,,4040000000,23500000,258000000,822000,25800000,205000000,26600000,4040000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
756909458.8,4412104.71,48296472.29,154086.9854,4843942.454,38333363.52,4992737.625,,757000000,4410000,48300000,154000,4840000,38300000,4990000,757000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
334510.4619,2621765.377,10673.99856,34.05474936,1604.083648,25244.14765,1103.444449,,335000,2620000,10700,34.1,1600,25200,1100,2620000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
4526840425,521031599,5988473951,18196347.23,572027926.8,4526840414,9826655956,,4530000000,521000000,5990000000,18200000,572000000,4530000000,9830000000,9830000000,,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,1
1.35176E+12,1.35176E+12,2.44652E+12,2.44652E+12,1.35176E+12,1.35176E+12,2.44652E+12,,1.35E+12,1.35E+12,2.45E+12,2.45E+12,1.35E+12,1.35E+12,2.45E+12,2.45E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
4056653936,2303231685,250114470.3,250114470.3,4056653936,2303231685,250114470,,4060000000,2300000000,250000000,250000000,4060000000,2300000000,250000000,4060000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
87273875225,87273875109,8.01084E+11,50798766005,8.01084E+11,87273875225,87273875252,,87300000000,87300000000,8.01E+11,50800000000,8.01E+11,87300000000,87300000000,8.01E+11,,0,0,1,0,1,0,0,2,,0,0,0.5,0,0.5,0,0
344159.4193,2697390.223,10981.89015,35.03705893,1650.353456,25972.31532,1135.273317,,344000,2700000,11000,35,1650,26000,1140,2700000,,0,1,0,0,0,0,0,1,,0,1,0,0,0,0,0
1.15291E+12,1.15291E+12,2.08662E+12,2.08662E+12,1.15291E+12,1.15291E+12,2.08662E+12,,1.15E+12,1.15E+12,2.09E+12,2.09E+12,1.15E+12,1.15E+12,2.09E+12,2.09E+12,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
1.34345E+11,1.34345E+11,2.43149E+11,2.43149E+11,1.34345E+11,1.34345E+11,2.43149E+11,,1.34E+11,1.34E+11,2.43E+11,2.43E+11,1.34E+11,1.34E+11,2.43E+11,2.43E+11,,0,0,1,1,0,0,1,3,,0,0,0.333333333,0.333333333,0,0,0.333333333
294243578.5,1715176.703,18774936.25,59900.30305,1883050.798,14901843.17,1940893.944,,294000000,1720000,18800000,59900,1880000,14900000,1940000,294000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
6.38577E+11,6.38577E+11,6.38577E+11,6.19485E+12,6.38577E+11,6.38577E+11,6.38577E+11,,6.39E+11,6.39E+11,6.39E+11,6.19E+12,6.39E+11,6.39E+11,6.39E+11,6.19E+12,,0,0,0,1,0,0,0,1,,0,0,0,1,0,0,0
139754894.6,1105974158,4445637.125,139754894.8,1105974158,127295738.8,4445637.125,,140000000,1110000000,4450000,140000000,1110000000,127000000,4450000,1110000000,,0,1,0,0,1,0,0,2,,0,0.5,0,0,0.5,0,0
3667219989,3667219976,6.69045E+11,2134547698,33661280467,3667219985,69163768647,,3670000000,3670000000,6.69E+11,2130000000,33700000000,3670000000,69200000000,6.69E+11,,0,0,1,0,0,0,0,1,,0,0,1,0,0,0,0
114217980.5,665788.5986,7287959.566,23251.79595,730953.112,5784521.932,753406.3714,,114000000,666000,7290000,23300,731000,5780000,753000,114000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
6.00213E+11,65390087730,38061055021,6.00213E+11,65390087730,65390087664,38061055021,,6E+11,65400000000,38100000000,6E+11,65400000000,65400000000,38100000000,6E+11,,1,0,0,1,0,0,0,2,,0.5,0,0,0.5,0,0,0
3045516508,17752635.39,194326681.9,619987.5717,19490186.73,154238911.9,20088882.07,,3050000000,17800000,194000000,620000,19500000,154000000,20100000,3050000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
13360005529,7585361850,823715988.4,823715987.8,13360005520,7585361851,823715986.5,,13400000000,7590000000,824000000,824000000,13400000000,7590000000,824000000,13400000000,,1,0,0,0,1,0,0,2,,0.5,0,0,0,0.5,0,0
193681156.5,1128987.788,12358303.23,39428.42195,1239488.244,9808901.3,1277562.575,,194000000,1130000,12400000,39400,1240000,9810000,1280000,194000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
31606.90134,250126.5967,1005.423204,315136.2449,4938861.852,28789.14794,1005.423204,,31600,250000,1010,315000,4940000,28800,1010,4940000,,0,0,0,0,1,0,0,1,,0,0,0,0,1,0,0
4891861645,28515174.89,312137280.9,995855.1906,31306117.27,247746290.4,32267771.79,,4890000000,28500000,312000000,996000,31300000,248000000,32300000,4890000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
1952300670,11380165.51,124571352.8,397437.3965,12494007.02,98873452.24,12877795.21,,1950000000,11400000,125000000,397000,12500000,98900000,12900000,1950000000,,1,0,0,0,0,0,0,1,,1,0,0,0,0,0,0
39007843291,39007842380,3.78416E+11,39007843340,39007842380,39007842380,3.78416E+11,,39000000000,39000000000,3.78E+11,39000000000,39000000000,39000000000,3.78E+11,3.78E+11,,0,0,1,0,0,0,1,2,,0,0,0.5,0,0,0,0.5
